"REF_DATE","GEO","DGUID","Statistics","UOM","UOM_ID","SCALAR_FACTOR","SCALAR_ID","VECTOR","COORDINATE","VALUE","STATUS","SYMBOL","TERMINATED","DECIMALS"
"2020","La Sarre, Quebec, municipal [24134]","2021A002524134","Crime severity index","Index","160","units","0","v65968817","52.1","","..","","","2"
"2021","La Sarre, Quebec, municipal [24134]","2021A002524134","Crime severity index","Index","160","units","0","v65968817","52.1","","..","","","2"
"2022","La Sarre, Quebec, municipal [24134]","2021A002524134","Crime severity index","Index","160","units","0","v65968817","52.1","","..","","","2"
"2001","L'Assomption, Quebec, municipal [24135]","2021A002524135","Crime severity index","Index","160","units","0","v65968829","53.1","58.66","","","","2"
"2002","L'Assomption, Quebec, municipal [24135]","2021A002524135","Crime severity index","Index","160","units","0","v65968829","53.1","63.04","","","","2"
"2003","L'Assomption, Quebec, municipal [24135]","2021A002524135","Crime severity index","Index","160","units","0","v65968829","53.1","64.77","","","","2"
"2004","L'Assomption, Quebec, municipal [24135]","2021A002524135","Crime severity index","Index","160","units","0","v65968829","53.1","73.99","","","","2"
"2005","L'Assomption, Quebec, municipal [24135]","2021A002524135","Crime severity index","Index","160","units","0","v65968829","53.1","62.59","","","","2"
"2006","L'Assomption, Quebec, municipal [24135]","2021A002524135","Crime severity index","Index","160","units","0","v65968829","53.1","56.54","","","","2"
"2007","L'Assomption, Quebec, municipal [24135]","2021A002524135","Crime severity index","Index","160","units","0","v65968829","53.1","58.52","","","","2"
"2008","L'Assomption, Quebec, municipal [24135]","2021A002524135","Crime severity index","Index","160","units","0","v65968829","53.1","54.73","","","","2"
"2009","L'Assomption, Quebec, municipal [24135]","2021A002524135","Crime severity index","Index","160","units","0","v65968829","53.1","49.51","","","","2"
"2010","L'Assomption, Quebec, municipal [24135]","2021A002524135","Crime severity index","Index","160","units","0","v65968829","53.1","47.42","","","","2"
"2011","L'Assomption, Quebec, municipal [24135]","2021A002524135","Crime severity index","Index","160","units","0","v65968829","53.1","45.36","","","","2"
"2012","L'Assomption, Quebec, municipal [24135]","2021A002524135","Crime severity index","Index","160","units","0","v65968829","53.1","43.83","","","","2"
"2013","L'Assomption, Quebec, municipal [24135]","2021A002524135","Crime severity index","Index","160","units","0","v65968829","53.1","50.23","","","","2"
"2014","L'Assomption, Quebec, municipal [24135]","2021A002524135","Crime severity index","Index","160","units","0","v65968829","53.1","45.05","","","","2"
"2015","L'Assomption, Quebec, municipal [24135]","2021A002524135","Crime severity index","Index","160","units","0","v65968829","53.1","38.45","","","","2"
"2016","L'Assomption, Quebec, municipal [24135]","2021A002524135","Crime severity index","Index","160","units","0","v65968829","53.1","38.75","","","","2"
"2017","L'Assomption, Quebec, municipal [24135]","2021A002524135","Crime severity index","Index","160","units","0","v65968829","53.1","37.44","","","","2"
"2018","L'Assomption, Quebec, municipal [24135]","2021A002524135","Crime severity index","Index","160","units","0","v65968829","53.1","32.68","","","","2"
"2019","L'Assomption, Quebec, municipal [24135]","2021A002524135","Crime severity index","Index","160","units","0","v65968829","53.1","35.32","","","","2"
"2020","L'Assomption, Quebec, municipal [24135]","2021A002524135","Crime severity index","Index","160","units","0","v65968829","53.1","28.49","","","","2"
"2021","L'Assomption, Quebec, municipal [24135]","2021A002524135","Crime severity index","Index","160","units","0","v65968829","53.1","32.29","","","","2"
"2022","L'Assomption, Quebec, municipal [24135]","2021A002524135","Crime severity index","Index","160","units","0","v65968829","53.1","30.38","","","","2"
"2001","La Plaine, Quebec, municipal [24136]","2021A002524136","Crime severity index","Index","160","units","0","v65968841","54.1","0.00","","","","2"
"2002","La Plaine, Quebec, municipal [24136]","2021A002524136","Crime severity index","Index","160","units","0","v65968841","54.1","0.00","","","","2"
"2003","La Plaine, Quebec, municipal [24136]","2021A002524136","Crime severity index","Index","160","units","0","v65968841","54.1","0.00","","","","2"
"2004","La Plaine, Quebec, municipal [24136]","2021A002524136","Crime severity index","Index","160","units","0","v65968841","54.1","0.00","","","","2"
"2005","La Plaine, Quebec, municipal [24136]","2021A002524136","Crime severity index","Index","160","units","0","v65968841","54.1","0.00","","","","2"
"2006","La Plaine, Quebec, municipal [24136]","2021A002524136","Crime severity index","Index","160","units","0","v65968841","54.1","","..","","","2"
"2007","La Plaine, Quebec, municipal [24136]","2021A002524136","Crime severity index","Index","160","units","0","v65968841","54.1","","..","","","2"
"2008","La Plaine, Quebec, municipal [24136]","2021A002524136","Crime severity index","Index","160","units","0","v65968841","54.1","","..","","","2"
"2009","La Plaine, Quebec, municipal [24136]","2021A002524136","Crime severity index","Index","160","units","0","v65968841","54.1","","..","","","2"
"2010","La Plaine, Quebec, municipal [24136]","2021A002524136","Crime severity index","Index","160","units","0","v65968841","54.1","","..","","","2"
"2011","La Plaine, Quebec, municipal [24136]","2021A002524136","Crime severity index","Index","160","units","0","v65968841","54.1","","..","","","2"
"2012","La Plaine, Quebec, municipal [24136]","2021A002524136","Crime severity index","Index","160","units","0","v65968841","54.1","","..","","","2"
"2013","La Plaine, Quebec, municipal [24136]","2021A002524136","Crime severity index","Index","160","units","0","v65968841","54.1","","..","","","2"
"2014","La Plaine, Quebec, municipal [24136]","2021A002524136","Crime severity index","Index","160","units","0","v65968841","54.1","","..","","","2"
"2015","La Plaine, Quebec, municipal [24136]","2021A002524136","Crime severity index","Index","160","units","0","v65968841","54.1","","..","","","2"
"2016","La Plaine, Quebec, municipal [24136]","2021A002524136","Crime severity index","Index","160","units","0","v65968841","54.1","","..","","","2"
"2017","La Plaine, Quebec, municipal [24136]","2021A002524136","Crime severity index","Index","160","units","0","v65968841","54.1","","..","","","2"
"2018","La Plaine, Quebec, municipal [24136]","2021A002524136","Crime severity index","Index","160","units","0","v65968841","54.1","","..","","","2"
"2019","La Plaine, Quebec, municipal [24136]","2021A002524136","Crime severity index","Index","160","units","0","v65968841","54.1","","..","","","2"
"2020","La Plaine, Quebec, municipal [24136]","2021A002524136","Crime severity index","Index","160","units","0","v65968841","54.1","","..","","","2"
"2021","La Plaine, Quebec, municipal [24136]","2021A002524136","Crime severity index","Index","160","units","0","v65968841","54.1","","..","","","2"
"2022","La Plaine, Quebec, municipal [24136]","2021A002524136","Crime severity index","Index","160","units","0","v65968841","54.1","","..","","","2"
"2001","La Tuque, Quebec, municipal [24137]","2021A002524137","Crime severity index","Index","160","units","0","v65968853","55.1","77.86","","","","2"
"2002","La Tuque, Quebec, municipal [24137]","2021A002524137","Crime severity index","Index","160","units","0","v65968853","55.1","0.00","","","","2"
"2003","La Tuque, Quebec, municipal [24137]","2021A002524137","Crime severity index","Index","160","units","0","v65968853","55.1","0.00","","","","2"
"2004","La Tuque, Quebec, municipal [24137]","2021A002524137","Crime severity index","Index","160","units","0","v65968853","55.1","0.00","","","","2"
"2005","La Tuque, Quebec, municipal [24137]","2021A002524137","Crime severity index","Index","160","units","0","v65968853","55.1","0.00","","","","2"
"2006","La Tuque, Quebec, municipal [24137]","2021A002524137","Crime severity index","Index","160","units","0","v65968853","55.1","","..","","","2"
"2007","La Tuque, Quebec, municipal [24137]","2021A002524137","Crime severity index","Index","160","units","0","v65968853","55.1","","..","","","2"
"2008","La Tuque, Quebec, municipal [24137]","2021A002524137","Crime severity index","Index","160","units","0","v65968853","55.1","","..","","","2"
"2009","La Tuque, Quebec, municipal [24137]","2021A002524137","Crime severity index","Index","160","units","0","v65968853","55.1","","..","","","2"
"2010","La Tuque, Quebec, municipal [24137]","2021A002524137","Crime severity index","Index","160","units","0","v65968853","55.1","","..","","","2"
"2011","La Tuque, Quebec, municipal [24137]","2021A002524137","Crime severity index","Index","160","units","0","v65968853","55.1","","..","","","2"
"2012","La Tuque, Quebec, municipal [24137]","2021A002524137","Crime severity index","Index","160","units","0","v65968853","55.1","","..","","","2"
"2013","La Tuque, Quebec, municipal [24137]","2021A002524137","Crime severity index","Index","160","units","0","v65968853","55.1","","..","","","2"
"2014","La Tuque, Quebec, municipal [24137]","2021A002524137","Crime severity index","Index","160","units","0","v65968853","55.1","","..","","","2"
"2015","La Tuque, Quebec, municipal [24137]","2021A002524137","Crime severity index","Index","160","units","0","v65968853","55.1","","..","","","2"
"2016","La Tuque, Quebec, municipal [24137]","2021A002524137","Crime severity index","Index","160","units","0","v65968853","55.1","","..","","","2"
"2017","La Tuque, Quebec, municipal [24137]","2021A002524137","Crime severity index","Index","160","units","0","v65968853","55.1","","..","","","2"
"2018","La Tuque, Quebec, municipal [24137]","2021A002524137","Crime severity index","Index","160","units","0","v65968853","55.1","","..","","","2"
"2019","La Tuque, Quebec, municipal [24137]","2021A002524137","Crime severity index","Index","160","units","0","v65968853","55.1","","..","","","2"
"2020","La Tuque, Quebec, municipal [24137]","2021A002524137","Crime severity index","Index","160","units","0","v65968853","55.1","","..","","","2"
"2021","La Tuque, Quebec, municipal [24137]","2021A002524137","Crime severity index","Index","160","units","0","v65968853","55.1","","..","","","2"
"2022","La Tuque, Quebec, municipal [24137]","2021A002524137","Crime severity index","Index","160","units","0","v65968853","55.1","","..","","","2"
"2001","St. Luc, Quebec, municipal [24138]","2021A002524138","Crime severity index","Index","160","units","0","v65968865","56.1","0.00","","","","2"
"2002","St. Luc, Quebec, municipal [24138]","2021A002524138","Crime severity index","Index","160","units","0","v65968865","56.1","0.00","","","","2"
"2003","St. Luc, Quebec, municipal [24138]","2021A002524138","Crime severity index","Index","160","units","0","v65968865","56.1","0.00","","","","2"
"2004","St. Luc, Quebec, municipal [24138]","2021A002524138","Crime severity index","Index","160","units","0","v65968865","56.1","0.00","","","","2"
"2005","St. Luc, Quebec, municipal [24138]","2021A002524138","Crime severity index","Index","160","units","0","v65968865","56.1","0.00","","","","2"
"2006","St. Luc, Quebec, municipal [24138]","2021A002524138","Crime severity index","Index","160","units","0","v65968865","56.1","","..","","","2"
"2007","St. Luc, Quebec, municipal [24138]","2021A002524138","Crime severity index","Index","160","units","0","v65968865","56.1","","..","","","2"
"2008","St. Luc, Quebec, municipal [24138]","2021A002524138","Crime severity index","Index","160","units","0","v65968865","56.1","","..","","","2"
"2009","St. Luc, Quebec, municipal [24138]","2021A002524138","Crime severity index","Index","160","units","0","v65968865","56.1","","..","","","2"
"2010","St. Luc, Quebec, municipal [24138]","2021A002524138","Crime severity index","Index","160","units","0","v65968865","56.1","","..","","","2"
"2011","St. Luc, Quebec, municipal [24138]","2021A002524138","Crime severity index","Index","160","units","0","v65968865","56.1","","..","","","2"
"2012","St. Luc, Quebec, municipal [24138]","2021A002524138","Crime severity index","Index","160","units","0","v65968865","56.1","","..","","","2"
"2013","St. Luc, Quebec, municipal [24138]","2021A002524138","Crime severity index","Index","160","units","0","v65968865","56.1","","..","","","2"
"2014","St. Luc, Quebec, municipal [24138]","2021A002524138","Crime severity index","Index","160","units","0","v65968865","56.1","","..","","","2"
"2015","St. Luc, Quebec, municipal [24138]","2021A002524138","Crime severity index","Index","160","units","0","v65968865","56.1","","..","","","2"
"2016","St. Luc, Quebec, municipal [24138]","2021A002524138","Crime severity index","Index","160","units","0","v65968865","56.1","","..","","","2"
"2017","St. Luc, Quebec, municipal [24138]","2021A002524138","Crime severity index","Index","160","units","0","v65968865","56.1","","..","","","2"
"2018","St. Luc, Quebec, municipal [24138]","2021A002524138","Crime severity index","Index","160","units","0","v65968865","56.1","","..","","","2"
"2019","St. Luc, Quebec, municipal [24138]","2021A002524138","Crime severity index","Index","160","units","0","v65968865","56.1","","..","","","2"
"2020","St. Luc, Quebec, municipal [24138]","2021A002524138","Crime severity index","Index","160","units","0","v65968865","56.1","","..","","","2"
"2021","St. Luc, Quebec, municipal [24138]","2021A002524138","Crime severity index","Index","160","units","0","v65968865","56.1","","..","","","2"
"2022","St. Luc, Quebec, municipal [24138]","2021A002524138","Crime severity index","Index","160","units","0","v65968865","56.1","","..","","","2"
"2001","Timiskaming First Nations, Quebec, municipal [24139]","2021A002524139","Crime severity index","Index","160","units","0","v65968877","57.1","0.00","","","","2"
"2002","Timiskaming First Nations, Quebec, municipal [24139]","2021A002524139","Crime severity index","Index","160","units","0","v65968877","57.1","0.00","","","","2"
"2003","Timiskaming First Nations, Quebec, municipal [24139]","2021A002524139","Crime severity index","Index","160","units","0","v65968877","57.1","0.00","","","","2"
"2004","Timiskaming First Nations, Quebec, municipal [24139]","2021A002524139","Crime severity index","Index","160","units","0","v65968877","57.1","0.00","","","","2"
"2005","Timiskaming First Nations, Quebec, municipal [24139]","2021A002524139","Crime severity index","Index","160","units","0","v65968877","57.1","0.00","","","","2"
"2006","Timiskaming First Nations, Quebec, municipal [24139]","2021A002524139","Crime severity index","Index","160","units","0","v65968877","57.1","0.00","","","","2"
"2007","Timiskaming First Nations, Quebec, municipal [24139]","2021A002524139","Crime severity index","Index","160","units","0","v65968877","57.1","0.00","","","","2"
"2008","Timiskaming First Nations, Quebec, municipal [24139]","2021A002524139","Crime severity index","Index","160","units","0","v65968877","57.1","0.00","","","","2"
"2009","Timiskaming First Nations, Quebec, municipal [24139]","2021A002524139","Crime severity index","Index","160","units","0","v65968877","57.1","0.00","","","","2"
"2010","Timiskaming First Nations, Quebec, municipal [24139]","2021A002524139","Crime severity index","Index","160","units","0","v65968877","57.1","0.00","","","","2"
"2011","Timiskaming First Nations, Quebec, municipal [24139]","2021A002524139","Crime severity index","Index","160","units","0","v65968877","57.1","","..","","","2"
"2012","Timiskaming First Nations, Quebec, municipal [24139]","2021A002524139","Crime severity index","Index","160","units","0","v65968877","57.1","","..","","","2"
"2013","Timiskaming First Nations, Quebec, municipal [24139]","2021A002524139","Crime severity index","Index","160","units","0","v65968877","57.1","","..","","","2"
"2014","Timiskaming First Nations, Quebec, municipal [24139]","2021A002524139","Crime severity index","Index","160","units","0","v65968877","57.1","","..","","","2"
"2015","Timiskaming First Nations, Quebec, municipal [24139]","2021A002524139","Crime severity index","Index","160","units","0","v65968877","57.1","","..","","","2"
"2016","Timiskaming First Nations, Quebec, municipal [24139]","2021A002524139","Crime severity index","Index","160","units","0","v65968877","57.1","","..","","","2"
"2017","Timiskaming First Nations, Quebec, municipal [24139]","2021A002524139","Crime severity index","Index","160","units","0","v65968877","57.1","","..","","","2"
"2018","Timiskaming First Nations, Quebec, municipal [24139]","2021A002524139","Crime severity index","Index","160","units","0","v65968877","57.1","","..","","","2"
"2019","Timiskaming First Nations, Quebec, municipal [24139]","2021A002524139","Crime severity index","Index","160","units","0","v65968877","57.1","","..","","","2"
"2020","Timiskaming First Nations, Quebec, municipal [24139]","2021A002524139","Crime severity index","Index","160","units","0","v65968877","57.1","","..","","","2"
"2021","Timiskaming First Nations, Quebec, municipal [24139]","2021A002524139","Crime severity index","Index","160","units","0","v65968877","57.1","","..","","","2"
"2022","Timiskaming First Nations, Quebec, municipal [24139]","2021A002524139","Crime severity index","Index","160","units","0","v65968877","57.1","","..","","","2"
"2001","Lorraine, Quebec, municipal [24140]","2021A002524140","Crime severity index","Index","160","units","0","v65968889","58.1","35.51","","","","2"
"2002","Lorraine, Quebec, municipal [24140]","2021A002524140","Crime severity index","Index","160","units","0","v65968889","58.1","72.38","","","","2"
"2003","Lorraine, Quebec, municipal [24140]","2021A002524140","Crime severity index","Index","160","units","0","v65968889","58.1","45.65","","","","2"
"2004","Lorraine, Quebec, municipal [24140]","2021A002524140","Crime severity index","Index","160","units","0","v65968889","58.1","0.00","","","","2"
"2005","Lorraine, Quebec, municipal [24140]","2021A002524140","Crime severity index","Index","160","units","0","v65968889","58.1","0.00","","","","2"
"2006","Lorraine, Quebec, municipal [24140]","2021A002524140","Crime severity index","Index","160","units","0","v65968889","58.1","","..","","","2"
"2007","Lorraine, Quebec, municipal [24140]","2021A002524140","Crime severity index","Index","160","units","0","v65968889","58.1","","..","","","2"
"2008","Lorraine, Quebec, municipal [24140]","2021A002524140","Crime severity index","Index","160","units","0","v65968889","58.1","","..","","","2"
"2009","Lorraine, Quebec, municipal [24140]","2021A002524140","Crime severity index","Index","160","units","0","v65968889","58.1","","..","","","2"
"2010","Lorraine, Quebec, municipal [24140]","2021A002524140","Crime severity index","Index","160","units","0","v65968889","58.1","","..","","","2"
"2011","Lorraine, Quebec, municipal [24140]","2021A002524140","Crime severity index","Index","160","units","0","v65968889","58.1","","..","","","2"
"2012","Lorraine, Quebec, municipal [24140]","2021A002524140","Crime severity index","Index","160","units","0","v65968889","58.1","","..","","","2"
"2013","Lorraine, Quebec, municipal [24140]","2021A002524140","Crime severity index","Index","160","units","0","v65968889","58.1","","..","","","2"
"2014","Lorraine, Quebec, municipal [24140]","2021A002524140","Crime severity index","Index","160","units","0","v65968889","58.1","","..","","","2"
"2015","Lorraine, Quebec, municipal [24140]","2021A002524140","Crime severity index","Index","160","units","0","v65968889","58.1","","..","","","2"
"2016","Lorraine, Quebec, municipal [24140]","2021A002524140","Crime severity index","Index","160","units","0","v65968889","58.1","","..","","","2"
"2017","Lorraine, Quebec, municipal [24140]","2021A002524140","Crime severity index","Index","160","units","0","v65968889","58.1","","..","","","2"
"2018","Lorraine, Quebec, municipal [24140]","2021A002524140","Crime severity index","Index","160","units","0","v65968889","58.1","","..","","","2"
"2019","Lorraine, Quebec, municipal [24140]","2021A002524140","Crime severity index","Index","160","units","0","v65968889","58.1","","..","","","2"
"2020","Lorraine, Quebec, municipal [24140]","2021A002524140","Crime severity index","Index","160","units","0","v65968889","58.1","","..","","","2"
"2021","Lorraine, Quebec, municipal [24140]","2021A002524140","Crime severity index","Index","160","units","0","v65968889","58.1","","..","","","2"
"2022","Lorraine, Quebec, municipal [24140]","2021A002524140","Crime severity index","Index","160","units","0","v65968889","58.1","","..","","","2"
"2001","Laval, Quebec, municipal [24141]","2021A002524141","Crime severity index","Index","160","units","0","v65968901","59.1","88.53","","","","2"
"2002","Laval, Quebec, municipal [24141]","2021A002524141","Crime severity index","Index","160","units","0","v65968901","59.1","84.02","","","","2"
"2003","Laval, Quebec, municipal [24141]","2021A002524141","Crime severity index","Index","160","units","0","v65968901","59.1","90.06","","","","2"
"2004","Laval, Quebec, municipal [24141]","2021A002524141","Crime severity index","Index","160","units","0","v65968901","59.1","87.51","","","","2"
"2005","Laval, Quebec, municipal [24141]","2021A002524141","Crime severity index","Index","160","units","0","v65968901","59.1","84.33","","","","2"
"2006","Laval, Quebec, municipal [24141]","2021A002524141","Crime severity index","Index","160","units","0","v65968901","59.1","83.43","","","","2"
"2007","Laval, Quebec, municipal [24141]","2021A002524141","Crime severity index","Index","160","units","0","v65968901","59.1","77.41","","","","2"
"2008","Laval, Quebec, municipal [24141]","2021A002524141","Crime severity index","Index","160","units","0","v65968901","59.1","71.39","","","","2"
"2009","Laval, Quebec, municipal [24141]","2021A002524141","Crime severity index","Index","160","units","0","v65968901","59.1","71.88","","","","2"
"2010","Laval, Quebec, municipal [24141]","2021A002524141","Crime severity index","Index","160","units","0","v65968901","59.1","68.93","","","","2"
"2011","Laval, Quebec, municipal [24141]","2021A002524141","Crime severity index","Index","160","units","0","v65968901","59.1","68.56","","","","2"
"2012","Laval, Quebec, municipal [24141]","2021A002524141","Crime severity index","Index","160","units","0","v65968901","59.1","60.15","","","","2"
"2013","Laval, Quebec, municipal [24141]","2021A002524141","Crime severity index","Index","160","units","0","v65968901","59.1","57.12","","","","2"
"2014","Laval, Quebec, municipal [24141]","2021A002524141","Crime severity index","Index","160","units","0","v65968901","59.1","52.68","","","","2"
"2015","Laval, Quebec, municipal [24141]","2021A002524141","Crime severity index","Index","160","units","0","v65968901","59.1","51.10","","","","2"
"2016","Laval, Quebec, municipal [24141]","2021A002524141","Crime severity index","Index","160","units","0","v65968901","59.1","47.73","","","","2"
"2017","Laval, Quebec, municipal [24141]","2021A002524141","Crime severity index","Index","160","units","0","v65968901","59.1","45.23","","","","2"
"2018","Laval, Quebec, municipal [24141]","2021A002524141","Crime severity index","Index","160","units","0","v65968901","59.1","45.93","","","","2"
"2019","Laval, Quebec, municipal [24141]","2021A002524141","Crime severity index","Index","160","units","0","v65968901","59.1","44.82","","","","2"
"2020","Laval, Quebec, municipal [24141]","2021A002524141","Crime severity index","Index","160","units","0","v65968901","59.1","45.33","","","","2"
"2021","Laval, Quebec, municipal [24141]","2021A002524141","Crime severity index","Index","160","units","0","v65968901","59.1","48.97","","","","2"
"2022","Laval, Quebec, municipal [24141]","2021A002524141","Crime severity index","Index","160","units","0","v65968901","59.1","53.17","","","","2"
"2001","Lebel-sur-Quévillon, Quebec, municipal [24143]","2021A002524143","Crime severity index","Index","160","units","0","v65968913","60.1","0.00","","","","2"
"2002","Lebel-sur-Quévillon, Quebec, municipal [24143]","2021A002524143","Crime severity index","Index","160","units","0","v65968913","60.1","0.00","","","","2"
"2003","Lebel-sur-Quévillon, Quebec, municipal [24143]","2021A002524143","Crime severity index","Index","160","units","0","v65968913","60.1","0.00","","","","2"
"2004","Lebel-sur-Quévillon, Quebec, municipal [24143]","2021A002524143","Crime severity index","Index","160","units","0","v65968913","60.1","0.00","","","","2"
"2005","Lebel-sur-Quévillon, Quebec, municipal [24143]","2021A002524143","Crime severity index","Index","160","units","0","v65968913","60.1","0.00","","","","2"
"2006","Lebel-sur-Quévillon, Quebec, municipal [24143]","2021A002524143","Crime severity index","Index","160","units","0","v65968913","60.1","","..","","","2"
"2007","Lebel-sur-Quévillon, Quebec, municipal [24143]","2021A002524143","Crime severity index","Index","160","units","0","v65968913","60.1","","..","","","2"
"2008","Lebel-sur-Quévillon, Quebec, municipal [24143]","2021A002524143","Crime severity index","Index","160","units","0","v65968913","60.1","","..","","","2"
"2009","Lebel-sur-Quévillon, Quebec, municipal [24143]","2021A002524143","Crime severity index","Index","160","units","0","v65968913","60.1","","..","","","2"
"2010","Lebel-sur-Quévillon, Quebec, municipal [24143]","2021A002524143","Crime severity index","Index","160","units","0","v65968913","60.1","","..","","","2"
"2011","Lebel-sur-Quévillon, Quebec, municipal [24143]","2021A002524143","Crime severity index","Index","160","units","0","v65968913","60.1","","..","","","2"
"2012","Lebel-sur-Quévillon, Quebec, municipal [24143]","2021A002524143","Crime severity index","Index","160","units","0","v65968913","60.1","","..","","","2"
"2013","Lebel-sur-Quévillon, Quebec, municipal [24143]","2021A002524143","Crime severity index","Index","160","units","0","v65968913","60.1","","..","","","2"
"2014","Lebel-sur-Quévillon, Quebec, municipal [24143]","2021A002524143","Crime severity index","Index","160","units","0","v65968913","60.1","","..","","","2"
"2015","Lebel-sur-Quévillon, Quebec, municipal [24143]","2021A002524143","Crime severity index","Index","160","units","0","v65968913","60.1","","..","","","2"
"2016","Lebel-sur-Quévillon, Quebec, municipal [24143]","2021A002524143","Crime severity index","Index","160","units","0","v65968913","60.1","","..","","","2"
"2017","Lebel-sur-Quévillon, Quebec, municipal [24143]","2021A002524143","Crime severity index","Index","160","units","0","v65968913","60.1","","..","","","2"
"2018","Lebel-sur-Quévillon, Quebec, municipal [24143]","2021A002524143","Crime severity index","Index","160","units","0","v65968913","60.1","","..","","","2"
"2019","Lebel-sur-Quévillon, Quebec, municipal [24143]","2021A002524143","Crime severity index","Index","160","units","0","v65968913","60.1","","..","","","2"
"2020","Lebel-sur-Quévillon, Quebec, municipal [24143]","2021A002524143","Crime severity index","Index","160","units","0","v65968913","60.1","","..","","","2"
"2021","Lebel-sur-Quévillon, Quebec, municipal [24143]","2021A002524143","Crime severity index","Index","160","units","0","v65968913","60.1","","..","","","2"
"2022","Lebel-sur-Quévillon, Quebec, municipal [24143]","2021A002524143","Crime severity index","Index","160","units","0","v65968913","60.1","","..","","","2"
"2001","Odanak / Wôlinak, Quebec, municipal [24144]","2021A002524144","Crime severity index","Index","160","units","0","v65968925","61.1","0.00","","","","2"
"2002","Odanak / Wôlinak, Quebec, municipal [24144]","2021A002524144","Crime severity index","Index","160","units","0","v65968925","61.1","0.00","","","","2"
"2003","Odanak / Wôlinak, Quebec, municipal [24144]","2021A002524144","Crime severity index","Index","160","units","0","v65968925","61.1","0.00","","","","2"
"2004","Odanak / Wôlinak, Quebec, municipal [24144]","2021A002524144","Crime severity index","Index","160","units","0","v65968925","61.1","0.00","","","","2"
"2005","Odanak / Wôlinak, Quebec, municipal [24144]","2021A002524144","Crime severity index","Index","160","units","0","v65968925","61.1","0.00","","","","2"
"2006","Odanak / Wôlinak, Quebec, municipal [24144]","2021A002524144","Crime severity index","Index","160","units","0","v65968925","61.1","0.00","","","","2"
"2007","Odanak / Wôlinak, Quebec, municipal [24144]","2021A002524144","Crime severity index","Index","160","units","0","v65968925","61.1","0.00","","","","2"
"2008","Odanak / Wôlinak, Quebec, municipal [24144]","2021A002524144","Crime severity index","Index","160","units","0","v65968925","61.1","0.00","","","","2"
"2009","Odanak / Wôlinak, Quebec, municipal [24144]","2021A002524144","Crime severity index","Index","160","units","0","v65968925","61.1","0.00","","","","2"
"2010","Odanak / Wôlinak, Quebec, municipal [24144]","2021A002524144","Crime severity index","Index","160","units","0","v65968925","61.1","0.00","","","","2"
"2011","Odanak / Wôlinak, Quebec, municipal [24144]","2021A002524144","Crime severity index","Index","160","units","0","v65968925","61.1","","..","","","2"
"2012","Odanak / Wôlinak, Quebec, municipal [24144]","2021A002524144","Crime severity index","Index","160","units","0","v65968925","61.1","","..","","","2"
"2013","Odanak / Wôlinak, Quebec, municipal [24144]","2021A002524144","Crime severity index","Index","160","units","0","v65968925","61.1","","..","","","2"
"2014","Odanak / Wôlinak, Quebec, municipal [24144]","2021A002524144","Crime severity index","Index","160","units","0","v65968925","61.1","","..","","","2"
"2015","Odanak / Wôlinak, Quebec, municipal [24144]","2021A002524144","Crime severity index","Index","160","units","0","v65968925","61.1","","..","","","2"
"2016","Odanak / Wôlinak, Quebec, municipal [24144]","2021A002524144","Crime severity index","Index","160","units","0","v65968925","61.1","","..","","","2"
"2017","Odanak / Wôlinak, Quebec, municipal [24144]","2021A002524144","Crime severity index","Index","160","units","0","v65968925","61.1","","..","","","2"
"2018","Odanak / Wôlinak, Quebec, municipal [24144]","2021A002524144","Crime severity index","Index","160","units","0","v65968925","61.1","","..","","","2"
"2019","Odanak / Wôlinak, Quebec, municipal [24144]","2021A002524144","Crime severity index","Index","160","units","0","v65968925","61.1","","..","","","2"
"2020","Odanak / Wôlinak, Quebec, municipal [24144]","2021A002524144","Crime severity index","Index","160","units","0","v65968925","61.1","","..","","","2"
"2021","Odanak / Wôlinak, Quebec, municipal [24144]","2021A002524144","Crime severity index","Index","160","units","0","v65968925","61.1","","..","","","2"
"2022","Odanak / Wôlinak, Quebec, municipal [24144]","2021A002524144","Crime severity index","Index","160","units","0","v65968925","61.1","","..","","","2"
"2001","St. Lambert, Quebec, municipal [24145]","2021A002524145","Crime severity index","Index","160","units","0","v65968937","62.1","63.61","","","","2"
"2002","St. Lambert, Quebec, municipal [24145]","2021A002524145","Crime severity index","Index","160","units","0","v65968937","62.1","0.00","","","","2"
"2003","St. Lambert, Quebec, municipal [24145]","2021A002524145","Crime severity index","Index","160","units","0","v65968937","62.1","0.00","","","","2"
"2004","St. Lambert, Quebec, municipal [24145]","2021A002524145","Crime severity index","Index","160","units","0","v65968937","62.1","0.00","","","","2"
"2005","St. Lambert, Quebec, municipal [24145]","2021A002524145","Crime severity index","Index","160","units","0","v65968937","62.1","0.00","","","","2"
"2006","St. Lambert, Quebec, municipal [24145]","2021A002524145","Crime severity index","Index","160","units","0","v65968937","62.1","","..","","","2"
"2007","St. Lambert, Quebec, municipal [24145]","2021A002524145","Crime severity index","Index","160","units","0","v65968937","62.1","","..","","","2"
"2008","St. Lambert, Quebec, municipal [24145]","2021A002524145","Crime severity index","Index","160","units","0","v65968937","62.1","","..","","","2"
"2009","St. Lambert, Quebec, municipal [24145]","2021A002524145","Crime severity index","Index","160","units","0","v65968937","62.1","","..","","","2"
"2010","St. Lambert, Quebec, municipal [24145]","2021A002524145","Crime severity index","Index","160","units","0","v65968937","62.1","","..","","","2"
